stats_one_day_volume,stats_one_day_change,stats_one_day_sales,stats_one_day_average_price,stats_seven_day_volume,stats_seven_day_change,stats_seven_day_sales,stats_seven_day_average_price,stats_thirty_day_volume,stats_thirty_day_change,stats_thirty_day_sales,stats_thirty_day_average_price,stats_total_volume,stats_total_sales,stats_total_supply,stats_count,stats_num_owners,stats_average_price,stats_market_cap,stats_floor_price,slug,created_date,name
0.04,0.0,2,0.02,0.06,0.0,3,0.02,0.06,0.0,3,0.02,0.06,3.0,6,6,3,0.02,0.12,0.05,the-private-collection-of-karen,2021-09-20T05:16:29.864723,The Private Collection of Karen
0.045,0.0,3,0.015,0.751,-0.352586207,15,0.050066667,8.368048,-0.929990028,87,0.09618446,1188.781468,4517.0,21381,21381,8005,0.263179426,1070.4754,0.0149,ethernity-master,2021-03-02T19:42:07.422779,Ethernity's Master Collection
1.9058,2.530566877,12,0.158816667,5.0795,-0.052155253,33,0.153924242,24.624999,-0.705696407,154,0.159902591,108.2970967,632.0,999,999,645,0.171356166,153.7703182,0.147,stellar-senses,2022-01-17T01:09:55.178519,Stellar Senses
0.0,0.0,5,0.0,0.0,0.0,8,0.0,0.0,0.0,9,0.0,0.0,9.0,20,20,11,0.0,0.0,,makesomethinproductions,2021-08-28T02:49:14.424249,Make Somethin Productions
0.0,-1.0,0,0.0,12.6039,0.0,34,0.370702941,12.6039,0.0,34,0.370702941,12.6039,34.0,905,905,584,0.370702941,335.4861618,0.3,musix,2022-02-24T22:23:19.685716,Power  Musix Club
0.0,-1.0,0,0.0,0.03,0.0,1,0.03,0.03,0.0,1,0.03,0.03,1.0,1,1,4,0.03,0.03,0.06,britney-spears-davidson-ospina-platinum-plaque,2022-02-10T07:43:12.331315,Britney Spears ...Baby One More Time - Davidson Ospina Remix Platinum Plaque
0.18,0.0,6,0.03,0.33,0.0,11,0.03,0.33,2.666666667,11,0.03,0.52,15.0,26,26,6,0.034666667,0.78,0.03,coconutsundayuniverse,2021-11-22T08:13:52.041843,Coconut Sunday Universe
0.0,-1.0,0,0.0,0.02,0.0,1,0.02,0.02,0.0,1,0.02,0.02,1.0,1,1,13,0.02,0.02,,more-beats-more-pieces,2022-02-24T23:14:44.498218,BNP+
0.122,-0.186666667,2,0.061,0.447,0.766798419,6,0.0745,2.134,11.71752086,24,0.088916667,4.907,70.0,80,80,46,0.0701,5.96,0.06,lofi-rommie,2021-06-30T10:26:18.970785,Lofi Roomies
0.168,0.142857143,4,0.042,3.993,0.512358231,73,0.05469863,6.633247475,0.0,164,0.040446631,6.633247475,164.0,1165,1165,556,0.040446631,63.72390411,0.039,metagirldh,2022-02-25T02:32:35.137497,METAGIRL Digital Heart Collection by Sammy Arriaga
0.2,0.0,1,0.2,0.2,0.0,1,0.2,0.79,-0.80400913,4,0.1975,15.0387,58.0,1043,1043,165,0.259287931,208.6,0.166,gramatik,2021-02-20T05:02:53.648616,Gramatik
0.0,-1.0,0,0.0,0.1378125,0.0,1,0.1378125,0.1378125,0.0,1,0.1378125,0.1378125,1.0,1,1,1,0.1378125,0.1378125,3.69,ilaorbis-limited,2022-02-28T23:57:57.704782,ila orbis - 1 of 1s
0.0,0.0,4,0.0,0.0,-1.0,35,0.0,0.647,24.88,139,0.004654676,1.2275,254.0,114,114,190,0.004832677,0.0,,country-punks-polygon,2021-08-26T14:11:31.529502,Country Punks on Polygon
0.0,-1.0,0,0.0,1.0,0.0,10,0.1,1.3,0.0,16,0.08125,1.3,16.0,16,16,12,0.08125,1.6,11.0,toyoufromme,2021-12-08T03:43:30.332591,"Josh Savage: To You, From Me"
0.2,-0.666666667,1,0.2,1.8,0.0,9,0.2,1.8,0.0,9,0.2,1.8,9.0,1,1,11,0.2,0.2,0.2,stupid-fresh-wisdom,2022-03-01T03:55:48.032634,Stupid Fresh Wisdom
0.01,0.0,1,0.01,0.02,-0.714285714,2,0.01,0.14,13.0,14,0.01,0.25,25.0,4,4,23,0.01,0.04,0.01,nikosmusic,2021-11-02T00:39:19.615206,Nikos Music
0.0019,0.0,1,0.0019,0.0019,0.0,1,0.0019,0.0019,0.0,1,0.0019,0.0019,1.0,1,1,1,0.0019,0.0019,,lindsay-springer-collection-vol-1,2022-03-05T16:56:40.104843,lindsay Springer Collection Vol 1.
0.0,-1.0,0,0.0,0.06,0.0,1,0.06,2.14,0.0,14,0.152857143,2.14,14.0,16,16,14,0.152857143,0.96,0.16,beats-n-pieces,2022-02-13T03:26:38.410178,BEATS N PIECES
0.014,0.0,1,0.014,0.014,-0.894736842,1,0.014,0.524,0.111346766,9,0.058222222,4.3605,49.0,310,310,206,0.088989796,4.34,0.04,speakerheads,2021-10-19T07:13:32.832451,SpeakerHeads Vol. 0xG3N3S1S
2.05306,1.98496656,35,0.058658857,6.02876,1.775672192,176,0.034254318,8.20076,0.0,280,0.029288429,8.20076,280.0,2,2,75,0.029288429,0.068508636,0.057,mola-chill-club-1,2022-02-22T05:46:16.468715,MOLA CHILL CLUB.
0.0,-1.0,0,0.0,0.05,0.0,1,0.05,0.05,0.0,1,0.05,0.05,1.0,255,255,3,0.05,12.75,0.0849,flippsounds,2022-02-09T17:08:34.696080,Flipp Sounds- Personalized Music NFTs Passes
0.01,0.0,1,0.01,0.02,0.0,2,0.01,0.02,0.0,2,0.01,0.02,2.0,5,5,3,0.01,0.05,0.01,vadimmusic,2022-02-16T09:01:31.370276,Vadim Music Collection
0.105,0.4,1,0.105,1.925,-0.372145914,11,0.175,16.852999,0.0,60,0.280883317,16.852999,60.0,1044,1044,499,0.280883317,182.7,0.105,relicsxyz,2022-02-11T23:51:36.036646,RELICS Season 1
0.0,-1.0,0,0.0,0.0222,-0.908074534,1,0.0222,2.8909,4.690748031,48,0.060227083,4.6271,77.0,655,655,323,0.060092208,14.541,0.033333333,speakerheads-vol-1,2021-11-17T05:24:35.310291,SpeakerHeads Vol. 1
0.0,-1.0,0,0.0,0.34,-0.313131313,1,0.34,0.835,-0.668387609,3,0.278333333,3.353,14.0,25,25,23,0.2395,8.5,0.349,oksami,2022-01-21T22:04:36.150350,oksami - Wavelength
0.0,-1.0,8,0.0,0.67,4.153846154,69,0.009710145,2.1862,12.01309524,326,0.006706135,20.4905,573.0,14,14,590,0.035760035,0.135942029,0.05,dyl,2021-03-19T21:51:42.994110,Dyl
0.0,-1.0,0,0.0,0.23,0.0,1,0.23,1.441,-0.971145918,5,0.2882,51.3819399,105.0,264,264,182,0.489351809,60.72,0.2,eq-keys,2022-01-18T07:32:10.856024,eq keys
16.08504,-0.706980285,8,2.01063,108.1990508,-0.10595797,54,2.003686126,406.5347308,0.0,244,1.666125946,406.5347308,244.0,1,1,2431,1.666125946,2.003686126,2.0493675,snoopdoggbodr,2022-02-09T13:44:19.842315,Snoop Dogg - B.O.D.R
0.0222,0.0,1,0.0222,0.0666,-0.5,3,0.0222,0.1998,0.0,9,0.0222,0.1998,9.0,1,1,11,0.0222,0.0222,0.0222,b-u-fame,2022-02-21T21:51:37.568168,FAME by B U
0.36,1.0,6,0.06,1.12,-0.138461538,19,0.058947368,4.31,6.696428571,94,0.045851064,4.87,122.0,6,6,55,0.039918033,0.353684211,0.6,harmony-nft,2022-01-22T23:43:36.471070,Harmony by Fifi Rong & Nifty Sax
0.0,0.0,0,0.0,0.03,0.0,1,0.03,0.03,0.0,1,0.03,0.03,1.0,6,6,9,0.03,0.18,0.02,impronft,2022-02-21T12:17:19.481508,Evolving Improvisations NFT
21.057263,0.438150991,44,0.478574159,35.699163,0.0,65,0.549217892,35.699163,0.0,65,0.549217892,35.699163,65.0,769,769,460,0.549217892,422.3485592,0.44,spin-the-worlds-first-paintable-nft,2022-03-04T03:10:28.598982,SPIN - The World's First Paintable NFT
4.7092,7.903762526,79,0.059610127,16.326399,-0.06725426,278,0.058728054,247.0500061,-0.753890777,2056,0.120160509,1250.872631,7102.0,8888,8888,3359,0.17612963,521.9749436,0.065,eyesoffashionnft,2022-01-30T11:47:23.243079,Eyes of Fashion Official
0.02139,0.0,9,0.002376667,0.02239,-0.677377522,10,0.002239,4.640049,0.0,483,0.009606727,4.640049,483.0,5590,5590,777,0.009606727,12.51601,0.001,headhuntersclub,2022-01-31T16:22:51.080013,Headhuntersclub
5.42041496,1.432004993,17,0.318847939,51.0344953,-0.641277202,132,0.386624964,435.7422757,0.0,936,0.465536619,435.7422757,936.0,9,9,930,0.465536619,3.47962468,0.3176415,findbalance,2022-02-18T15:01:19.174583,findbalance
6.483427079,0.0,853,0.007600735,6.483427079,0.0,853,0.007600735,6.483427079,0.0,853,0.007600735,6.483427079,853.0,5000,5000,1340,0.007600735,38.00367573,0.0012,crypto-lords-nft,2022-03-02T08:39:15.846944,Crypto Lords NFT
0.174,-0.02247191,3,0.058,0.577,-0.743418712,7,0.082428571,3.8068,0.693943844,46,0.082756522,501.5887571,1610.0,4849,4849,1042,0.311545812,399.6961429,0.06,j48baforms,2021-04-17T22:21:10.986787,J48BAFORMS
0.77609,0.481144318,42,0.018478333,8.700432777,-0.542465608,348,0.025001244,74.78119745,-0.866340528,2288,0.03268409,634.271641,8027.0,16000,16000,5841,0.079017272,400.0198978,0.01,mutantanatomyscienceapeclub,2022-01-29T13:05:42.050449,Mutant Anatomy Science Ape Club
18.745,-0.628451369,8,2.343125,103.224,6.007739308,21,4.915428571,870.5723636,-0.129768331,191,4.55797049,64433.5011,20537.0,30137,30137,6288,3.137434927,148136.2709,0.116,superrare,2019-04-26T22:13:23.645797,SuperRare
0.0,0.0,6,0.0,0.014,0.014,12,0.001166667,0.01501697,-0.321113793,20,0.000750848,462.6300525,3914.0,8000,8000,2871,0.118198787,9.333333333,0.004,abstract-loot,2021-08-29T21:44:57.619727,Abstract Loot
0.2756,-0.162818955,15,0.018373333,5.1486,-0.798020375,97,0.053078351,774.3840397,0.0,6208,0.124739697,774.3840397,6208.0,6969,6969,2152,0.124739697,369.9030247,0.015,cryptoadpunks,2022-02-11T06:53:50.701356,CrypToad Punks
0.607,2.021403683,11,0.055181818,1.8586,-0.350230735,36,0.051627778,7.11709999,0.056921796,119,0.059807563,15.09628999,310.0,2838,2838,875,0.04869771,146.5196333,0.051,lostgirl-nft,2021-11-07T20:00:32.902834,Lostgirl NFT
1.944799,0.262692507,39,0.049866641,20.49905645,-0.896687761,497,0.041245586,958.626592,0.0,11009,0.087076627,958.626592,11009.0,10000,10000,4552,0.087076627,412.4558642,0.02,candy-hunters,2022-02-15T20:22:33.841822,Candy Hunters
1.475,-0.380252101,15,0.098333333,10.4323321,-0.075913839,106,0.098418227,56.8687821,-0.883741432,494,0.115118992,640.2408082,6537.0,6969,6969,2216,0.097941075,685.8766265,0.05,cryptoapes-official,2021-12-30T01:17:29.043066,CryptoApes Official
99.67270979,0.0,1284,0.077626721,99.67270979,0.0,1284,0.077626721,99.67270979,0.0,1284,0.077626721,99.67270979,1284.0,4229,4229,1735,0.077626721,328.2834032,0.073,felinefiendznft,2022-03-05T01:53:03.980870,Feline Fiendz NFT
4.78,-0.226637329,25,0.1912,50.274719,-0.788424282,255,0.197155761,620.7584601,11.87457193,3691,0.168181647,672.2318025,4328.0,8784,8784,1255,0.155321581,1731.816203,0.159,crypts-and-caverns,2021-11-21T09:09:50.494257,Crypts and Caverns
0.825,0.0,11,0.075,1.05,0.0,14,0.075,1.05,0.0,14,0.075,1.05,14.0,19,19,12,0.075,1.425,0.075,insanityxd,2022-02-28T21:36:23.259181,insanity xd
2.1786,-0.325092937,7,0.311228571,24.8256,-0.335441666,56,0.443314286,187.98154,-0.831457969,369,0.509435068,1751.356731,5265.0,3333,3333,1383,0.332641355,1477.566514,0.327,lucky-zeros-purebase,2021-12-21T06:16:39.336976,Lucky Zeros | Purebase
0.001,0.0,1,0.001,0.001,-0.999166667,1,0.001,6.811,-0.660248416,11,0.619181818,3645.60975,1401.0,1024,1024,653,2.602148287,1.024,0.55,scribbled-boundaries-by-william-tan,2021-08-26T15:33:11.397214,Scribbled Boundaries by William Tan
6.126355556,2.581500487,15,0.408423704,34.1556,-0.337118124,83,0.411513253,252.8901751,-0.695287402,462,0.547381331,11130.88809,13355.0,10000,10000,4564,0.83346223,4115.13253,0.345,desperate-ape-wives,2021-10-26T10:30:11.230788,Desperate ApeWives
0.25,0.0,1,0.25,0.36,0.0,2,0.18,0.85,-0.547366739,5,0.17,566.0425966,754.0,512,512,339,0.750719624,92.16,0.111,gravity-12-by-jimmy-herdberg,2021-12-11T00:02:58.865969,Gravity 12 by Jimmy Herdberg
0.003,0.5,3,0.001,0.005,0.0,5,0.001,0.005004,1250.0,6,0.000834,0.241787041,17576.0,119,119,103,1.38e-05,0.119,0.0001,gearbox-collection,2020-11-30T17:53:10.205025,GB Art Gallery
0.002,-0.666666667,1,0.002,0.008,0.0,3,0.002666667,0.008,0.0,3,0.002666667,0.008,3.0,4626,4626,3,0.002666667,12.336,0.06,flyhens,2022-02-25T02:45:31.487640,FlyHens Travel Club
2.2105,0.515286537,42,0.052630952,5.9107,-0.154768934,142,0.041624648,18.97719799,-0.60503419,524,0.036216027,67.02489607,1658.0,3333,3333,1176,0.040425148,138.7349514,0.026,girls-riding-things,2021-10-03T03:37:55.816991,Girls Riding Things
0.02,0.0,1,0.02,0.18,-0.934545455,3,0.06,2.93,0.0,38,0.077105263,2.93,38.0,50,50,31,0.077105263,3.0,0.02,therawmotherhoodcollection,2022-02-21T16:04:22.428828,The Raw Motherhood Collection
1.0334,-0.543752759,11,0.093945455,9.528794,5.273070441,106,0.089894283,17.21289269,-0.057010388,254,0.067767294,65.13765332,790.0,9003,9003,1529,0.082452726,809.31823,0.03,lightcultcryptoclub,2021-11-16T04:58:38.753905,Light Cult Crypto Club
4.84,0.267015707,48,0.100833333,8.66,29.54673721,95,0.091157895,9.7165,-0.197583833,101,0.09620297,118.4324783,459.0,395,395,157,0.258022829,36.00736842,0.1,dual-soul,2021-08-04T17:28:05.136884,Dual Soul
4.7269,0.793277438,27,0.17507037,43.73058,-0.698600635,214,0.204348505,2443.5242,0.0,6425,0.380315051,2443.5242,6425.0,5556,5556,2509,0.380315051,1135.360292,0.15,the-weirdo-ghost-gang,2022-02-09T09:40:30.006181,The Weirdo Ghost Gang
0.3395,0.0,3,0.113166667,1.2263,0.0,11,0.111481818,1.2263,-0.26126506,11,0.111481818,4.2663,19.0,55,55,46,0.224542105,6.1315,0.175,allan-kingdom,2021-12-14T22:00:46.826555,Allan Kingdom
0.16,0.0,2,0.08,0.56,-0.511343805,7,0.08,5.475,0.197244697,48,0.1140625,10.048,77.0,10,10,59,0.130493506,0.8,0.08,mrmelty,2022-01-26T18:44:26.088970,Mr. Melty Skull Collection
0.65,0.0,5,0.13,0.8349,8.822352941,7,0.119271429,1.1199,-0.858598485,10,0.11199,10.0399,86.0,7,7,59,0.116743023,0.8349,0.085,phettaverse-editions,2021-11-27T17:11:35.878210,Phettaverse Editions
0.7709,-0.586845956,12,0.064241667,8.46839,-0.662600489,178,0.047575225,321.7213065,-0.910828638,3005,0.107061999,3929.620733,14587.0,10000,10000,5654,0.269391975,475.7522472,0.035,thebeeings,2022-01-31T00:51:53.070743,The Beeings
2.1395,10.26052632,48,0.044572917,2.8588,-0.116645006,64,0.04466875,9.275218,-0.5665961,173,0.053613977,8954.034444,15150.0,8008,8008,3955,0.591025376,357.70735,0.06,blootofficial,2021-09-03T21:42:32.397704,Bloot (not for Weaks)
0.065,0.0,1,0.065,0.065,0.0,1,0.065,1.6902,29.73090909,17,0.099423529,15.3432,202.0,265,265,92,0.075956436,17.225,0.03,immortalblack,2021-09-07T02:30:46.311106,-Immortal Black-
0.312,0.0,6,0.052,0.542,-0.677150345,11,0.049272727,3.56035,1.337107785,92,0.038699457,13.96725,236.0,2318,2318,775,0.059183263,114.2141818,0.045,veedao,2021-12-10T00:34:06.796624,VeeDao
3.2959,0.409106456,38,0.086734211,82.95856604,0.0,640,0.129622759,82.95856604,0.0,640,0.129622759,82.95856604,640.0,1523,1523,992,0.129622759,197.4154626,0.08,entershizuka,2022-02-28T18:46:47.283133,Enter Shizuka
1.264,0.867336386,31,0.040774194,5.6824,-0.138246891,106,0.053607547,29.744,-0.470516506,385,0.077257143,194.84112,1421.0,10197,10197,1830,0.137115496,546.6361585,0.04,bees-deluxe,2021-11-28T15:06:09.071667,Bees Deluxe
0.2345,-0.572470374,7,0.0335,17.324887,-0.903832461,341,0.05080612,197.4780579,0.0,1964,0.100548909,197.4780579,1964.0,2222,2222,851,0.100548909,112.8911992,0.026,stoneys,2022-02-25T06:04:48.933230,STONEYs by Satoshi's Mom
0.1076,0.55942029,14,0.007685714,0.740599999,-0.564736997,41,0.018063415,4.036599999,-0.059155324,169,0.023885207,663.2610298,6021.0,8686,8686,2849,0.110157952,156.8988193,0.005,darkhorizon,2021-10-10T10:00:18.659375,Dark Horizon
0.5749,0.554203839,10,0.05749,5.6283,0.507360928,87,0.064693103,15.4026768,-0.847046024,223,0.0690703,334.3111133,2177.0,4000,4000,1719,0.15356505,258.7724138,0.0349,madworld-bduck,2021-12-29T04:29:06.313159,MADworld X B.Duck
0.12,0.0,2,0.06,0.625,3.925137904,7,0.089285714,1.9664,-0.506314177,26,0.075630769,1789.570347,7216.0,8888,8888,2757,0.248000325,793.5714286,0.025,london-gift-v2,2021-08-05T12:35:24.405521,LONDON GIFT by POB
0.0089,-0.945061728,1,0.0089,0.2009,-0.281216458,7,0.0287,1.041287,2.00169213,74,0.014071446,96.91499523,1489.0,4096,4096,1095,0.065087304,117.5552,0.009,flowersonchain,2021-10-02T15:53:11.289523,Flowers by onChainCo
3.2756,-0.806463731,26,0.125984615,41.391153,0.127293859,265,0.15619303,341.2412252,-0.414343501,49408,0.006906599,99786.20746,2067211985.0,312717,312717,208416,4.83e-05,48844.21582,3.54e-06,rarible,2020-01-01T13:22:57.777065,Rarible
0.2,0.0,2,0.1,0.2,0.111111111,2,0.1,0.56,1.848423194,6,0.093333333,0.7566,9.0,10,10,9,0.084066667,1.0,0.7,yokos-book-club,2021-12-26T18:39:13.159472,Yoko's Book Club
1.4032,0.887594501,56,0.025057143,75.34372432,-0.80883828,732,0.102928585,469.4797687,0.0,3577,0.131249586,469.4797687,3577.0,3201,3201,1705,0.131249586,329.474401,0.016789,official-sekira,2022-02-22T11:08:29.974641,Official SeKira
0.2167,-0.614892483,24,0.009029167,3.743799999,-0.515199382,141,0.026551773,59.00473589,0.0,1793,0.032908386,59.00473589,1793.0,5991,5991,1478,0.032908386,159.0716723,0.0079,monstermates,2022-02-08T04:43:49.756999,Monster Mates
0.018,0.0,1,0.018,28.2083,0.0,264,0.106849621,28.2083,0.0,264,0.106849621,28.2083,264.0,409,409,113,0.106849621,43.70149508,0.017,izayoi,2022-02-28T03:18:44.595676,IZAYOI
0.5589,0.719692308,11,0.050809091,3.7344,-0.157157302,83,0.044992771,20.70819546,-0.881735227,390,0.053097937,198.2762797,3223.0,5000,5000,1679,0.061519168,224.9638554,0.04,the-lizard-lab,2021-11-09T16:54:34.324086,The Lizard Lab
0.1938,0.707488987,9,0.021533333,0.939099,-0.962839632,47,0.01998083,26.21061912,0.0,462,0.056732942,26.21061912,462.0,777,777,361,0.056732942,15.52510474,0.018,huephoria,2022-01-23T12:31:36.844690,HUEPHORIA
0.06,5.0,3,0.02,0.17,0.0,14,0.012142857,0.17,0.0,14,0.012142857,0.17,14.0,14,14,14,0.012142857,0.17,0.06,boxyheads,2022-02-26T18:09:42.528498,BoxyHeads
0.551,0.0,2,0.2755,1.751,0.535964912,3,0.583666667,10.301,-0.514218345,13,0.792384615,4810.718813,1505.0,1111,1111,743,3.196490906,648.4536667,0.6,rinascita-by-stefano-contiero,2021-10-14T02:28:58.039434,Rinascita by Stefano Contiero
0.0001,0.0,1,0.0001,0.0001,-0.995454545,1,0.0001,0.04,-0.337748344,5,0.008,43.74658,1062.0,884,884,648,0.041192637,0.0884,0.0015,social-snake-society,2021-10-22T04:32:28.275017,Social Snake Society
0.0495,-0.380475594,1,0.0495,0.1294,0.0,2,0.0647,0.1294,0.0,2,0.0647,0.1294,2.0,738,738,277,0.0647,47.7486,0.0666,kegplebs,2022-03-03T08:45:13.602794,Keg Plebs Official
0.04,0.0,1,0.04,0.09,0.0,2,0.045,1.09,0.0,3,0.363333333,1.09,3.0,207,207,95,0.363333333,9.315,0.0395,spaceturtles-nft-2,2022-01-19T13:28:53.894137,SpaceTurtles NFT
2.9463,3.048227535,43,0.068518605,9.788,0.338194759,217,0.045105991,17.10233144,0.0,358,0.047771876,17.10233144,358.0,2081,2081,773,0.047771876,93.86556682,0.03,medicated-mice,2022-02-15T05:58:56.053695,Medicated Mice
0.042,0.0,1,0.042,0.042,0.0,1,0.042,0.3897,-0.711653718,5,0.07794,633.547897,686.0,1000,1000,623,0.923539208,42.0,0.079,autorad-by-sgt-slaughtermelon-tartaria-archivist,2021-12-11T07:33:47.747022,autoRAD by sgt_slaughtermelon & Tartaria Archivist
0.22,0.0,11,0.02,0.337,-0.407732865,13,0.025923077,1.781,1.439726027,79,0.022544304,4.271,149.0,156,156,95,0.02866443,4.044,0.02,smallguardian,2021-10-12T06:44:49.882891,Small Guardian
15.95901705,-0.351932885,35,0.455971916,103.4921908,-0.082622953,211,0.490484317,503.4817522,-0.505588286,1064,0.473197136,29420.89504,34852.0,27721,27721,8403,0.84416662,13596.71574,0.7,lostpoets,2021-09-03T04:50:03.338901,LOSTPOETS
0.0069,-0.31,10,0.00069,0.0489,1.445,33,0.001481818,0.0689,0.0,40,0.0017225,0.0689,40.0,2400,2400,21,0.0017225,3.556363636,0.002,boreddoodleapes,2022-02-19T05:27:13.702790,Bored Doodle Apes
0.1779,-0.958980862,4,0.044475,18.4879,0.011777132,87,0.212504598,53.3401,-0.804853205,291,0.183299313,3837.697897,7921.0,43617,43617,4413,0.484496642,9268.813038,0.01,nftboxes,2021-02-19T10:06:34.504509,NFTBoxes
1.343,0.0,16,0.0839375,1.877,5.341216216,22,0.085318182,2.407,-0.407959465,38,0.063342105,1064.032814,1905.0,1024,1024,562,0.558547409,87.36581818,0.121,quadrums,2021-09-15T02:46:41.264639,Quadrums
0.0017,0.0,2,0.00085,0.0041,0.025,6,0.000683333,0.019610011,-0.909086686,30,0.000653667,379.4472993,3843.0,9999,9999,3318,0.098737262,6.83265,0.0007,realinfamousskullz,2021-10-01T02:27:57.883435,REAL INFAMOUS SKULLZ
1.9138,1.348220859,15,0.127586667,10.2704,-0.089018982,212,0.048445283,29.014,-0.727179107,361,0.080371191,1210.783054,4249.0,9966,9966,1583,0.284957179,482.8056906,0.085,rivermen,2021-08-15T08:00:37.309132,Rivermen
2.011,0.0,4,0.50275,2.011,0.0,4,0.50275,2.511,-0.025989139,5,0.5022,1197.548928,525.0,333,333,240,2.281045578,167.41575,0.95,octo-garden-by-rich-lord,2021-12-09T22:16:19.593049,Octo Garden by Rich Lord
0.001,0.0,1,0.001,4.501,0.0,4,1.12525,14.401,-0.06789644,7,2.057285714,3143.181362,724.0,555,555,362,4.341410722,624.51375,1.75,frammenti-by-stefano-contiero,2021-10-16T00:47:33.681907,Frammenti by Stefano Contiero
0.01,0.0,1,0.01,0.02,0.0,2,0.01,0.02,0.0,2,0.01,25.1059,88.0,79,79,40,0.285294318,0.79,0.01,lifestyle02,2021-08-12T10:50:00.420809,Imaginative lifestyle to lines and colorful. V4
0.035,0.0,1,0.035,0.105,0.0,3,0.035,0.125,5.25,4,0.03125,0.145,5.0,14,14,5,0.029,0.49,0.035,local-lunatics,2022-01-26T01:50:57.569024,Local Lunatics
0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,5,0.0,30.881698,98.0,963,963,157,0.315119367,0.0,0.01,tonya,2020-04-20T20:03:28.399325,Tonya
1.599,1.391206819,20,0.07995,9.29469,-0.627706751,111,0.083735946,34.26073499,0.0,347,0.098734107,34.26073499,347.0,2500,2500,1365,0.098734107,209.3398649,0.09199,themintpass-1,2022-02-24T12:58:33.117477,TheMintPass
0.295,-0.292564251,6,0.049166667,2.449899,0.182332388,46,0.053258674,17.4564889,-0.9805676,209,0.08352387,986.8526136,4300.0,4747,4747,2031,0.229500608,252.8189251,0.039,samuraicats-by-hiro-ando,2021-12-19T22:00:19.785614,SamuraiCats by Hiro Ando
0.34279,0.670516569,21,0.016323333,0.94879,-0.735871275,51,0.018603725,8.30704,0.0,226,0.036756814,8.30704,226.0,1697,1697,596,0.036756814,31.57052216,0.0164,bobaverse-nft-v1,2022-02-17T00:02:31.453156,Bobaverse NFT
0.04,0.0,1,0.04,0.08,0.0,2,0.04,0.12,2.0,3,0.04,0.9092,22.0,33,33,15,0.041327273,1.32,0.04,mujuworld-tree-spirits,2021-12-04T10:41:23.902870,Mujuworld Tree Spirits
0.07,0.0,3,0.023333333,0.07,0.0,3,0.023333333,0.07,0.0,3,0.023333333,0.339,17.0,85,85,16,0.019941176,1.983333333,0.01,ottababy,2021-08-23T16:54:14.374610,OTTA BABY
0.03,0.0,1,0.03,0.03,0.0,1,0.03,0.2098,0.0,5,0.04196,0.2698,6.0,140,140,107,0.044966667,4.2,0.03,omnis-by-tiny-blocks,2021-10-27T18:42:40.836587,Omnis by Tiny Blocks
0.0196,-0.829713293,1,0.0196,4.559739,0.0,179,0.025473402,4.559739,0.0,179,0.025473402,4.559739,179.0,1073,1073,341,0.025473402,27.3329606,0.019,alienscumfleet,2022-02-27T17:58:47.949900,The Alien Scum Fleet
1.518,0.330995178,11,0.138,6.1095,-0.037889167,38,0.160776316,51.3193,-0.849275629,204,0.251565196,391.8037205,1320.0,5000,5000,1578,0.296821,803.8815789,0.1,sharded-minds,2022-01-13T16:01:35.175601,EnterDAO Sharded Minds
2.15,1.047619048,4,0.5375,13.818,-0.379395555,27,0.511777778,475.9688335,0.0,806,0.590532052,475.9688335,806.0,1000,1000,460,0.590532052,511.7777778,0.3569,entretiempos-by-marcelo-soria-rodriguez,2022-02-12T03:44:24.959349,entretiempos by Marcelo Soria-Rodr������
0.05,0.0,1,0.05,0.05,0.0,1,0.05,0.05,0.0,1,0.05,0.05,1.0,91,91,2,0.05,4.55,0.09,cryptolovedrops,2022-02-27T01:36:10.215576,Crypto Love Drops
1.88429,0.32323736,19,0.099173158,161.687595,0.0,711,0.227408713,161.687595,0.0,711,0.227408713,161.687595,711.0,1378,1378,902,0.227408713,313.3692066,0.1,monolocco-genesis,2022-02-28T10:08:40.560121,MonoLocco Genesis
0.989,1.908823529,3,0.329666667,17.256,14.00521739,62,0.278322581,50.0748,1.235482143,144,0.347741667,72.4748,206.0,10,10,109,0.351819417,2.783225806,0.4,w-a-l-k-i-n,2022-01-28T08:16:52.503512,Walkin'
0.00945,3.725,3,0.00315,0.01541,-0.919107612,10,0.001541,0.29651,-0.377063046,32,0.009265938,376.7233721,4090.0,7389,7389,3019,0.092108404,11.386449,0.00695,richkidsofficial,2021-09-26T19:09:46.190062,RichKidsOfficial
0.0419,19.95,9,0.004655556,9.15036024,0.0,1092,0.008379451,9.15036024,0.0,1092,0.008379451,9.15036024,1092.0,6969,6969,794,0.008379451,58.39639241,0.001,bonersnft,2022-02-27T11:48:33.779137,Boners NFT
0.534,-0.582486317,10,0.0534,9.96912,-0.173845049,124,0.080396129,73.11520628,-0.974641376,862,0.084820425,2956.363327,15607.0,8000,8000,4292,0.189425471,643.1690323,0.038,anatomyscienceapeclub,2022-01-15T13:12:39.001973,Anatomy Science Ape Club
1.822,6.476405416,18,0.101222222,4.4587,0.292863978,60,0.074311667,37.96488784,-0.636520179,422,0.089964189,142.4132938,1291.0,6767,6767,3154,0.110312389,502.8670483,0.04,teddy-bear-squad,2022-01-24T17:12:48.608461,Teddy Bear Squad
